sep=,
"Eye Diagram"
"t0","dt","Y"
"0","4.9999999999999998E-08","[42]{-0.338387995797319, -0.307625450724835, -0.273841584261304, -0.236609138836274, -0.198613733464011, -0.158482040239491, -0.116641316733167, -0.0730000077513695, -0.0294197355653516, 0.0150455701594588, 0.0577102904087964, 0.0994289403235632, 0.139194412773411, 0.177861222899241, 0.211400942179657, 0.24216348725214, 0.269050195792673, 0.29001633514267, 0.306893009175491, 0.317879632415664, 0.322823612873741, 0.323617091218865, 0.31757444843677, 0.304207390161226, 0.286811903364286, 0.264289325721932, 0.237250025191952, 0.205205707408114, 0.170323178620566, 0.131992070871519, 0.0902123841609734, 0.0469372959538489, 0.00259406382059672, -0.0437633825733546, -0.0878014307277134, -0.131656368494736, -0.173313981613725, -0.212835306880457, -0.249304792358253, -0.283821100371128, -0.312874615161806, -0.340707394036911}"
"0","4.9999999999999998E-08","[42]{-0.312874615161806, -0.340707394036911, -0.363168934883486, -0.381632565606554, -0.39637295178712, -0.408793939728093, -0.414775545714409, -0.417979977492792, -0.41950589738726, -0.417979977492793, -0.413158070626272, -0.40796994298508, -0.400798119481078, -0.392069857684719, -0.382670191134793, -0.371988751873514, -0.362070272559469, -0.352823197998991, -0.343942344213184, -0.335946523966169, -0.329415586817845, -0.323495017627307, -0.31852051877134, -0.315956973348633, -0.314644682239391, -0.312081136816683, -0.310372106534878, -0.308907223436189, -0.307686487520614, -0.307289748348052, -0.307015082767048, -0.303719095794996, -0.300270516833498, -0.295357054773309, -0.288795599227095, -0.280677705388523, -0.270881299666035, -0.258948606091292, -0.245093253449519, -0.229773017709056, -0.210882129415538, -0.190007545259209}"
"0","4.9999999999999998E-08","[42]{-0.210882129415538, -0.190007545259209, -0.169285553092327, -0.145938978706961, -0.119540564532656, -0.0935694079288036, -0.0654924818705843, -0.0377207397912596, -0.00967433213093032, 0.0180974099483957, 0.0455944864467165, 0.0710163118885608, 0.0955531037916133, 0.118686049391755, 0.139560633548083, 0.15710871233447, 0.173191908022167, 0.183842828885556, 0.192632127477695, 0.199468248604913, 0.201848683640284, 0.200658466122598, 0.198735807055568, 0.191808130734682, 0.182683129765761, 0.168614148338761, 0.152988728619405, 0.136051017790805, 0.116824427120503, 0.0952479198127192, 0.0711078670822283, 0.0461743360066147, 0.0206914737689917, -0.00720234190189112, -0.0345773448086543, -0.0617692373280818, -0.0905175681398673, -0.116885463916281, -0.142704028530687, -0.168583629940872, -0.19336456902704, -0.218481210489989}"
"0","4.9999999999999998E-08","[42]{-0.19336456902704, -0.218481210489989, -0.242316079241586, -0.265052285669166, -0.286811903364286, -0.304726202925345, -0.323098278454745, -0.339456139723447, -0.35383030512934, -0.366037664285087, -0.376322364373804, -0.384775960589159, -0.391123787350148, -0.393168520008735, -0.393595777579187, -0.390482900994471, -0.3852337365575, -0.37702428752526, -0.364877965165291, -0.350168097382615, -0.331277209089096, -0.309853293770759, -0.28708656894529, -0.260627117975207, -0.229956128096392, -0.198827362249236, -0.1633344655039, -0.126864980026105, -0.0886864642665046, -0.0497755069575592, -0.0100710713034911, 0.0303047691041434, 0.0704364623286625, 0.108645496486153, 0.14648830986897, 0.180150102740943, 0.213171009257241, 0.242956965597264, 0.270209894912471, 0.295326536375421, 0.316597859704309, 0.332406389811003}"
"0","4.9999999999999998E-08","[42]{0.316597859704309, 0.332406389811003, 0.347909735938802, 0.357797696854957, 0.364237078809615, 0.367197363404884, 0.367044771415437, 0.364542262788508, 0.358743767189528, 0.350168097382616, 0.340097026079123, 0.328316924493827, 0.31513297660562, 0.3011250319744, 0.285896351427605, 0.272040998785831, 0.256934391830595, 0.242560226424701, 0.229956128096392, 0.217229956176525, 0.205602446580676, 0.197270923956878, 0.189824434871872, 0.184300604853897, 0.178959885223257, 0.174504199131409, 0.171910135310813, 0.1710861385678, 0.171910135310813, 0.173558128796839, 0.175267159078644, 0.178135888480245, 0.180485805117727, 0.185033046403242, 0.188359551773183, 0.190495839625439, 0.193974936984827, 0.196385890418087, 0.199040991034462, 0.200719502918377, 0.201055205295161, 0.200627947724709}"
"0","4.9999999999999998E-08","[42]{0.201055205295161, 0.200627947724709, 0.200688984520488, 0.199102027830241, 0.198705288657679, 0.195806040858189, 0.193059385048145, 0.191319836368452, 0.188634217354188, 0.184819417618016, 0.181431875452296, 0.179112477212705, 0.178685219642253, 0.176152192617435, 0.174778864712414, 0.175206122282865, 0.177281373339342, 0.18076047069873, 0.18463630723068, 0.189854953269762, 0.1986442518619, 0.206456961721578, 0.216344922637734, 0.227392582673686, 0.237616245966624, 0.250983304242167, 0.264808138486052, 0.279212822289833, 0.293037656533717, 0.305977457238809, 0.318154297996667, 0.33060580433553, 0.340524283649575, 0.350076542188947, 0.356515924143604, 0.36155145979535, 0.361795606978465, 0.357553549671842, 0.351602462083415, 0.341592427575703, 0.328866255655836, 0.312783059968139}"
"0","4.9999999999999998E-08","[42]{0.328866255655836, 0.312783059968139, 0.291084479068798, 0.265418506443839, 0.236609138836275, 0.20395445309465, 0.171116656965689, 0.134799763477341, 0.0975367996544219, 0.0589310263243706, 0.0199895506175366, -0.0177922259695019, -0.0529189019401653, -0.086183955639577, -0.115206952032367, -0.143009212509582, -0.165562308549825, -0.18365971849822, -0.196569000805423, -0.203374603534752, -0.204686894643995, -0.201085723693049, -0.188664735752077, -0.172734132053826, -0.150119999217804, -0.123172253881492, -0.0933557791435783, -0.0578934007961323, -0.0211187313394431, 0.0166935636454848, 0.056947330461562, 0.097536799654422, 0.137637974481052, 0.174992493497639, 0.208165992003383, 0.239813570614658, 0.266303539982631, 0.288887154420763, 0.30594693884092, 0.317208227662097, 0.32239635530329, 0.320778880215153}"
"0","4.9999999999999998E-08","[42]{0.32239635530329, 0.320778880215153, 0.313118762344922, 0.301033476780732, 0.281135481356863, 0.25614091348547, 0.227056880296902, 0.194219084167942, 0.158115819464819, 0.118167236627635, 0.0752583667635914, 0.0318001694977282, -0.0122989136725667, -0.055726594545988, -0.09863546197844, -0.141178108636219, -0.18124876506496, -0.220037648782348, -0.25522536154879, -0.28760538170941, -0.316353712521196, -0.340432728455907, -0.360941091837563, -0.379557314550077, -0.391764673705825, -0.402385076171326, -0.409129642104875, -0.413005478636825, -0.413371699411498, -0.409984157245778, -0.404002551259462, -0.397959908477367, -0.386301880483628, -0.373301042982757, -0.357706141661289, -0.339822360498119, -0.319283478718574, -0.296425198699436, -0.271339075634376, -0.244696514276957, -0.21509366832427, -0.184483715241233}"
"0","4.9999999999999998E-08","[42]{-0.21509366832427, -0.184483715241233, -0.151829029499609, -0.116946500712061, -0.082430192699184, -0.0452587840699325, -0.00723286029977962, 0.0314644682239393, 0.0696735023814281, 0.105166399126765, 0.14163588460456, 0.177464483726679, 0.209081543940065, 0.239599941829434, 0.266211984788963, 0.288398860054534, 0.307137156358606, 0.320076957063698, 0.328042258912823, 0.329720770796739, 0.325387158296448, 0.315926454950744, 0.300331553629277, 0.280219929420183, 0.25281440811553, 0.219793501599233, 0.183903865681335, 0.143741654058926, 0.101168489003257, 0.0569168120636722, 0.0100405529056021, -0.037079853435583, -0.0814536039667244, -0.126773424832437, -0.166966154852736, -0.205816075365902, -0.239508386635765, -0.268622938222223, -0.292488325371709, -0.310097440953875, -0.320137993859477, -0.325844934264789}"
"0","4.9999999999999998E-08","[42]{-0.320137993859477, -0.325844934264789, -0.323983311993537, -0.315865418154965, -0.300117924844051, -0.278968675106719, -0.254492919999445, -0.224035558905855, -0.190190655646545, -0.153934798953976, -0.113955697718902, -0.0740986700753873, -0.0347909735938806, 0.00473035167285171, 0.0414745027316513, 0.0776082858326642, 0.110079861186952, 0.13772952967472, 0.161839064007322, 0.180882544290287, 0.194310639361609, 0.203283048341084, 0.206395924925799, 0.205083633816557, 0.198522178270343, 0.186803113480825, 0.169834884254336, 0.149173928883234, 0.126346167261986, 0.101015897013809, 0.0725727501809178, 0.0423595362704435, 0.0109866232401725, -0.0194402194555279, -0.0481580318694235, -0.0791952425229116, -0.106539727031786, -0.132053107667298, -0.155063979675882, -0.176457376596329, -0.196080706439194, -0.213872932408695}"
"0","4.9999999999999998E-08","[42]{-0.196080706439194, -0.213872932408695, -0.227270509082128, -0.239416831442097, -0.247412651689111, -0.253790996847989, -0.257025947024262, -0.258490830122952, -0.258857050897625, -0.258460311725062, -0.255377953538236, -0.251868337780959, -0.246436062956651, -0.241980376864803, -0.237341580385619, -0.231573603184529, -0.226202365156, -0.220525943148577, -0.214452781968593, -0.210088651070413, -0.205632964978565, -0.20102468689727, -0.197850773516776, -0.192967829854477, -0.190556876421218, -0.187169334255497, -0.183873347283445, -0.181767577829079, -0.181340320258628, -0.180790989096619, -0.180119584343053, -0.180028029149385, -0.180546841913505, -0.181798096226969, -0.181981206614304, -0.183995420875003, -0.186314819114595, -0.189549769290868, -0.191991241122017, -0.196111224837082, -0.200566910928931, -0.206243332936353}"
"0","4.9999999999999998E-08","[42]{-0.200566910928931, -0.206243332936353, -0.210912647813426, -0.216619588218738, -0.222265491828272, -0.229559388923831, -0.236609138836275, -0.242895928801485, -0.249152200368806, -0.256720763045369, -0.264106215334596, -0.271400112430156, -0.276923942448132, -0.284492505124695, -0.290809813487794, -0.297523861023455, -0.304176871763338, -0.310463661728547, -0.315529715778183, -0.319832809880583, -0.324166422380874, -0.329720770796739, -0.334634232856928, -0.337533480656417, -0.341134651607363, -0.342477461114495, -0.343423531449065, -0.344735822558308, -0.345987076871772, -0.344827377751976, -0.341836574758818, -0.33640429993451, -0.331948613842663, -0.325326121500669, -0.315712826165518, -0.304054798171779, -0.289436485582771, -0.274665581004316, -0.256568171055922, -0.235998770878487, -0.212133383729002, -0.185673932758918}"
"0","4.9999999999999998E-08","[42]{-0.212133383729002, -0.185673932758918, -0.15805478266904, -0.127963642350122, -0.0946070334570419, -0.0610673141766252, -0.0256049358291794, 0.0112002520253987, 0.0490125470103254, 0.0858482532627945, 0.121951517965917, 0.155826939623117, 0.189732879678205, 0.22092268232114, 0.248572350808908, 0.271461149225934, 0.292732472554824, 0.308479965865738, 0.320717843419375, 0.326455302222576, 0.326394265426798, 0.320717843419375, 0.311898026429348, 0.297157640248782, 0.27747327361014, 0.252020929770406, 0.222662231000834, 0.192082796315686, 0.157017157140802, 0.119723674919993, 0.081606195956172, 0.0433361250029036, 0.00482190686651995, -0.0323495017627305, -0.0675372145291725, -0.0986659803763284, -0.127872087156454, -0.152775099834178, -0.17349709200106, -0.189122511720417, -0.198216994291449, -0.201238315682496}"
"0","4.9999999999999998E-08","[42]{-0.198216994291449, -0.201238315682496, -0.2000786165627, -0.19431063936161, -0.184178531262339, -0.167393412423186, -0.145877941911182, -0.120608708458785, -0.0923486720132298, -0.0611893877681843, -0.0289924779949007, 0.00439464929606855, 0.0374155558123655, 0.0686053584553001, 0.0978419836333155, 0.125339060131636, 0.149265484076901, 0.167118746842182, 0.18219483539953, 0.192204869907243, 0.198278031087227, 0.198003365506223, 0.192449017090358, 0.181859133022747, 0.167820669993638, 0.146549346664747, 0.122683959515262, 0.0952784382106082, 0.0659197394410356, 0.0331429801078539, -0.000762959947234975, -0.0333871272909695, -0.065706110655811, -0.0964076189325155, -0.12323329067727, -0.149143410485344, -0.169651773867, -0.186131708727259, -0.197972847108334, -0.203252529943195, -0.201787646844506, -0.196843666386427}"
"0","4.9999999999999998E-08","[42]{-0.201787646844506, -0.196843666386427, -0.18509408319902, -0.169224516296548, -0.148563560925445, -0.121432705201796, -0.091219491291322, -0.0566421464826677, -0.0198979954238686, 0.0205388817795458, 0.0593582838948223, 0.0993373851298953, 0.139041820783964, 0.177189818145675, 0.211065239802874, 0.242712818414149, 0.26923330618001, 0.290168927132117, 0.308022189897398, 0.318764665954455, 0.323556054423086, 0.321053545796158, 0.313668093506931, 0.299751704069378, 0.281165999754753, 0.255347435140347, 0.22525629482143, 0.19235746189669, 0.156467825978793, 0.116641316733167, 0.0758382187550806, 0.0349740839812162, -0.00543227482430859, -0.0454113760593808, -0.0806296072237122, -0.113681032137898, -0.141178108636219, -0.165165569377263, -0.182927276948876, -0.19479893372784, -0.199742914185918, -0.198583215066122}"
"0","4.9999999999999998E-08","[42]{-0.199742914185918, -0.198583215066122, -0.191228281174784, -0.17935662439582, -0.1604657361023, -0.134677689885783, -0.105441064707768, -0.0705585359202204, -0.0344247528192085, 0.00579849559898011, 0.0461743360066148, 0.0872826179635942, 0.127444829586004, 0.166935636454847, 0.2020928308234, 0.235113737339696, 0.263587402570476, 0.286537237783282, 0.30500086850635, 0.31516349500351, 0.322213244915954, 0.321877542539171, 0.315529715778183, 0.304237908559116, 0.285347020265597, 0.260230378802646, 0.231573603184529, 0.198430623076675, 0.162785134341892, 0.125339060131637, 0.0856346244775684, 0.0459301888234997, 0.00634782676098823, -0.0319527625901688, -0.0675982513249516, -0.101229525799036, -0.129672672631927, -0.155857458021005, -0.174717827916635, -0.190007545259209, -0.20013965335848, -0.204839486633442}"
"0","4.9999999999999998E-08","[42]{-0.20013965335848, -0.204839486633442, -0.202581125189629, -0.1957755224603, -0.182072761807973, -0.162937726331339, -0.139743743935419, -0.113833624127345, -0.0840476677873221, -0.0502332829259007, -0.0159916404940292, 0.0212408049310006, 0.0583511767644733, 0.0951868817210206, 0.133762136101724, 0.169651761651039, 0.203283048341084, 0.235632550103816, 0.264838656883941, 0.2905046295089, 0.314492090249944, 0.334115420092809, 0.351480388491859, 0.366739587436543, 0.378611244215507, 0.385996696504735, 0.390269272209246, 0.393076964815068, 0.391642600114268, 0.390635492983919, 0.38669861965619, 0.381144271240325, 0.374918518070893, 0.367472028985888, 0.360330723879775, 0.353311492365221, 0.346689000023228, 0.339669768508673, 0.334664751254817, 0.329964917979854, 0.325448195092227, 0.32001592026792}"
"0","4.9999999999999998E-08","[42]{0.325448195092227, 0.32001592026792, 0.320229549053145, 0.317543930038881, 0.317849114017775, 0.319405552310132, 0.321145100989826, 0.323250870444193, 0.32480730873655, 0.325570268683785, 0.327920185321266, 0.331063580303871, 0.333260904951906, 0.334664751254817, 0.3364348183324, 0.337625035850085, 0.335885487170391, 0.334451122469591, 0.331796021853215, 0.328622108472721, 0.325661823877453, 0.320443177838371, 0.313881722292157, 0.308510484263628, 0.300819847995507, 0.291847439016032, 0.282600364455553, 0.275825280124114, 0.268043088662325, 0.259681047640638, 0.251502117006287, 0.243048520790932, 0.234930626952361, 0.228338653008256, 0.221838234257821, 0.215704036282058, 0.212804788482567, 0.207555624045596, 0.206029704151128, 0.203679787513646, 0.203588232319979, 0.20255060679174}"
"0","4.9999999999999998E-08","[42]{0.203588232319979, 0.20255060679174, 0.205602446580677, 0.208013400013937, 0.210180206264082, 0.212652196493121, 0.217413066563862, 0.223120006969174, 0.229437315332274, 0.234320258994573, 0.239996681001995, 0.246283470967205, 0.25330270248176, 0.261329041126664, 0.268622938222223, 0.276832387254463, 0.284828207501477, 0.29242728857593, 0.300453627220834, 0.308449447467849, 0.31614008373597, 0.325661823877453, 0.333901791307582, 0.34317938426595, 0.352121274847535, 0.360269687083997, 0.36881483849302, 0.377573618687269, 0.384409739814487, 0.390635492983918, 0.394480811117979, 0.398631313230933, 0.401744189815648, 0.399943604340176, 0.397929390079477, 0.392619188846727, 0.386881730043526, 0.376780140342145, 0.363657229249717, 0.346780555216895, 0.328438998085385, 0.305794346851474}"
"0","4.9999999999999998E-08","[42]{0.328438998085385, 0.305794346851474, 0.281715330916762, 0.254065662428994, 0.224066077303744, 0.190221174044434, 0.155460718848444, 0.119693156522104, 0.0814841223646147, 0.0440075297564697, 0.00762959947234245, -0.0294502539632404, -0.06476004032124, -0.0976588732459792, -0.126987053617663, -0.153171839006741, -0.174046423163069, -0.190984133991668, -0.202459051598071, -0.208043918411825, -0.207403032056149, -0.202336978006513, -0.191167244379004, -0.173527610398949, -0.152012139886945, -0.122409293934257, -0.0913415648828799, -0.055818149739655, -0.0163883796665904, 0.0243841999136062, 0.0649431507085771, 0.105135880728875, 0.144748761189275, 0.182469500980535, 0.217229956176526, 0.248206130034235, 0.274879209789543, 0.294746686815522, 0.311165584880003, 0.320015920267919, 0.32096199060249, 0.315468678982403}"
"0","4.9999999999999998E-08","[42]{0.32096199060249, 0.315468678982403, 0.30304769104143, 0.285224946674039, 0.260566081179429, 0.228857465772375, 0.192723682671363, 0.152591989446843, 0.109652603616502, 0.0621049397048651, 0.0155033461277991, -0.0317696522028326, -0.0776082858326645, -0.123568993054054, -0.165196087775152, -0.205755038570123, -0.238531797903305, -0.267921015070767, -0.291328626251912, -0.309426036200308, -0.321724950549724, -0.323891756799869, -0.321236656183494, -0.311623360848343, -0.29679141947411, -0.275428540951552, -0.249701531530814, -0.216772180208185, -0.181706541033301, -0.142642991734908, -0.101046415411699, -0.0579239191940215, -0.0127872087156457, 0.0312508394387136, 0.076326513121311, 0.119632119726325, 0.162479950362999, 0.202123349221289, 0.23877594508642, 0.274909728187432, 0.308479965865737, 0.336617928719736}"
"0","4.9999999999999998E-08","[42]{0.308479965865737, 0.336617928719736, 0.362192346151026, 0.384989589374385, 0.403819440872125, 0.419994191753491, 0.433666434007928, 0.443035582159964, 0.450298960857633, 0.453655984625464, 0.454968275734707, 0.451824880752102, 0.449200298533616, 0.441357070276048, 0.43354436041637, 0.422252553197304, 0.40748164861885, 0.391123787350148, 0.37409452132788, 0.352792679601101, 0.329018847645283, 0.303993761376, 0.276740832060794, 0.247443170087, 0.216558551422959, 0.183873347283445, 0.148929781700118, 0.113955697718902, 0.0802328680511496, 0.0446789345100352, 0.0103762552823849, -0.0247809390861678, -0.057099922451009, -0.0880150595129394, -0.115786801592265, -0.141818994991896, -0.164280535838471, -0.181309801860739, -0.195348264889849, -0.203405121932642, -0.207464068851928, -0.207280958464592}"
"0","4.9999999999999998E-08","[42]{-0.207464068851928, -0.207280958464592, -0.201757128446616, -0.188451106966851, -0.173161389624278, -0.153019247017294, -0.12903178627625, -0.101687301767376, -0.07153512465268, -0.0412608739464261, -0.0075685626765637, 0.0266730797553083, 0.0600296886483884, 0.0915857120659953, 0.120456116469338, 0.145877941911182, 0.168553111542984, 0.184575270434902, 0.197179368763211, 0.204625857848217, 0.205388817795451, 0.200170171756368, 0.1894582140972, 0.17206272730026, 0.150119999217805, 0.122256701944811, 0.0911279360976545, 0.0546584506198595, 0.0174565235927187, -0.0238959055473761, -0.065309371483249, -0.107363723774799, -0.146030533900628, -0.183873347283446, -0.219030541651998, -0.250159307499155, -0.276832387254463, -0.298347857766468, -0.313973277485825, -0.322518428894848, -0.324257977574541, -0.318337408384005}"
"0","4.9999999999999998E-08","[42]{-0.324257977574541, -0.318337408384005, -0.307717005918504, -0.289924779949002, -0.265082804067056, -0.235144255737586, -0.200170171756369, -0.161594916824207, -0.118594494198087, -0.0741597068711661, -0.0278632972729938, 0.0195928114449744, 0.0652483346874699, 0.109591566820723, 0.152591989446843, 0.192174351509354, 0.227514656265243, 0.258338238133505, 0.283637989983792, 0.30307820943932, 0.314736237433059, 0.321969097732839, 0.322304800109622, 0.317269264457876, 0.307930634703729, 0.290168927132117, 0.269019677394785, 0.242529708026813, 0.21170612615855, 0.17981440036416, 0.143985801242041, 0.104861215147871, 0.0668352913777176, 0.0281074444561085, -0.00936914815203593, -0.0473035167285212, -0.0824607110970739, -0.11502384164503, -0.145664313125956, -0.173893831173622, -0.196752111192759, -0.220190240771794}"
"0","4.9999999999999998E-08","[42]{-0.196752111192759, -0.220190240771794, -0.235968252480598, -0.251563153802065, -0.263160145000025, -0.270423523697695, -0.275275948962105, -0.277076534437578, -0.275764243328335, -0.274848691391654, -0.272346182764726, -0.268409309436997, -0.263373773785251, -0.256049358291802, -0.25037293628438, -0.241308972111238, -0.234869590156581, -0.228857465772375, -0.221624605472595, -0.215765073077836, -0.209997095876746, -0.204381710665102, -0.199498767002803, -0.194219084167942, -0.190678950012775, -0.186955705470272, -0.182774684959429, -0.180058547547275, -0.17737292853301, -0.176152192617435, -0.175175603884976, -0.173222426420056, -0.173497092001061, -0.173741239184175, -0.173893831173622, -0.176976189360448, -0.179448179589487, -0.183995420875003, -0.188847846139412, -0.196599519203312, -0.203588232319978, -0.213079454063571}"
"0","4.9999999999999998E-08","[42]{-0.203588232319978, -0.213079454063571, -0.222906378183948, -0.236487065244717, -0.248053538044787, -0.261084893943548, -0.273658473873968, -0.287117087343179, -0.301796436727966, -0.314461571852053, -0.325692342275341, -0.337197778279633, -0.347390923174682, -0.354379636291348, -0.359201543157868, -0.362070272559469, -0.361795604228973, -0.360452771186828, -0.353982895612717, -0.344217009794188, -0.33060580433553, -0.314370016658386, -0.293648024491505, -0.270484560493474, -0.243689407146608, -0.215429370701053, -0.183873347283446, -0.149784296841021, -0.114962804849251, -0.077119991466434, -0.0411388003548687, -0.00149540149657915, 0.037049335037693, 0.0752278507972936, 0.113009627384332, 0.150882959165038, 0.186803113480825, 0.220251277567574, 0.252722852921862, 0.283302287607009, 0.311867508031457, 0.337472443860638}"
"0","4.9999999999999998E-08","[42]{0.311867508031457, 0.337472443860638, 0.362436493334141, 0.383402632684138, 0.402507149762883, 0.41859034545058, 0.432323624500796, 0.445019278022773, 0.454022205400137, 0.45921033304133, 0.462719948798607, 0.463299798358505, 0.462231654432377, 0.45628056684395, 0.449444445716732, 0.438061083303997, 0.423351215521322, 0.406260912703275, 0.387492098001313, 0.361673533386907, 0.335763413578834, 0.304665166129567, 0.272102035581611, 0.236609138836275, 0.197667663129441, 0.156956120345023, 0.114321918493574, 0.0713520142653436, 0.0268867085405334, -0.0168156372370426, -0.0607926485956224, -0.102999592876619, -0.142948175713802, -0.180150102740943, -0.21509366832427, -0.246130878977758, -0.272315664366837, -0.294472021234518, -0.310066922555986, -0.319832809880583, -0.32383072000409, -0.324135903982984}"
"0","4.9999999999999998E-08","[42]{-0.32383072000409, -0.324135903982984, -0.318612073965009, -0.305550199668359, -0.287239160934738, -0.263678957764145, -0.235388402920701, -0.203099937953748, -0.168247927564089, -0.131381702913732, -0.0932337055520214, -0.0522474971865993, -0.0119326935747434, 0.0253607886460648, 0.0617692373280818, 0.0965907293198514, 0.126773424832437, 0.150211554411472, 0.170994583374132, 0.186467411104042, 0.197484552742104, 0.201451944467721, 0.199559803798581, 0.191594501949456, 0.179081958814815, 0.160587809693857, 0.137668492878941, 0.109408456433386, 0.0788595401461277, 0.0441296033480258, 0.00881981699002675, -0.0291755883822367, -0.0673541041418362, -0.107180613387463, -0.144168911629378, -0.181706541033301, -0.215429370701054, -0.245703621407308, -0.273811065863416, -0.299171854509481, -0.319802291482694, -0.336892594300741}"
"0","4.9999999999999998E-08","[42]{-0.319802291482694, -0.336892594300741, -0.350534318157288, -0.358530138404303, -0.363138416485598, -0.364298115605393, -0.362436493334142, -0.356088666573153, -0.347848699143024, -0.337441925462749, -0.32624167343735, -0.31275254157025, -0.298439412960136, -0.283546434790124, -0.269019677394785, -0.255927284700246, -0.241766748079579, -0.231115827216189, -0.221777197462042, -0.212713233288899, -0.204992078622889, -0.200444837337373, -0.1972098871611, -0.197118331967432, -0.197759218323109, -0.200719502918377, -0.20395445309465, -0.209447764714737, -0.214819002743266, -0.220495424750688, -0.225622515596102, -0.232061897550759, -0.236059807674267, -0.240301864980888, -0.241278453713348, -0.241492082498574, -0.2396914970231, -0.235052700543916, -0.227453619469463, -0.21893898645833, -0.206975774485698, -0.192418498692469}"
"0","4.9999999999999998E-08","[42]{-0.206975774485698, -0.192418498692469, -0.173497092001061, -0.153446504587745, -0.131595331698957, -0.106905947806457, -0.0824912294949626, -0.0563674809016637, -0.0284736652307808, -0.00186162227125104, 0.0264899693679718, 0.0528883835422758, 0.078462800973567, 0.103243740059734, 0.125278023335859, 0.145786386717514, 0.162815652739782, 0.176060637423768, 0.187688147019617, 0.194554786544725, 0.198094920699892, 0.199193583023909, 0.194219084167942, 0.189519250892979, 0.179936473955718, 0.166172676507612, 0.150913477562928, 0.133548509163877, 0.112795998599106, 0.0900597921715267, 0.0639055251803377, 0.0379343685764854, 0.0111392152296199, -0.0157780117088033, -0.0423900546683324, -0.0713520142653435, -0.0970179868903025, -0.123446919462496, -0.147770082580322, -0.170414733814234, -0.192204869907243, -0.213109972461461}"
"0","4.9999999999999998E-08","[42]{-0.192204869907243, -0.213109972461461, -0.230322348871065, -0.247504206882779, -0.261176449137216, -0.274635062606428, -0.28470613390992, -0.294197355653513, -0.302345767889975, -0.308510484263627, -0.313332391130147, -0.318001706007221, -0.320229549053145, -0.324166422380873, -0.325265084704891, -0.325936489458457, -0.326974114986695, -0.327553964546593, -0.327798111729708, -0.329018847645283, -0.328133814106492, -0.328591590074832, -0.327828630127598, -0.327279298965589, -0.327035151782474, -0.32529560310278, -0.323891756799869, -0.321236656183494, -0.316933562081093, -0.31464468223939, -0.310921437696888, -0.306343678013482, -0.300453627220835, -0.292824027748492, -0.283454879596455, -0.273322771497185, -0.261756298697114, -0.250128789101264, -0.236883804417278, -0.22186875265571, -0.20596866735535, -0.189488732495089}"
"0","4.9999999999999998E-08","[42]{-0.20596866735535, -0.189488732495089, -0.173741239184175, -0.154117909341312, -0.134403024304778, -0.11352844014845, -0.0929590399710158, -0.0716266798463481, -0.0500806909364543, -0.0284736652307805, -0.00668352913777205, 0.0156254197193567, 0.0376902213933705, 0.0595108758842691, 0.0809958279983852, 0.100436047453912, 0.121158039620793, 0.1392249311713, 0.157780117088036, 0.175297677476533, 0.192540572284027, 0.208623767971724, 0.224462816476306, 0.238226613924411, 0.251593672199955, 0.263556884172587, 0.276771350458684, 0.28711708734318, 0.296120014720544, 0.303780132590776, 0.311104548084224, 0.316170602133859, 0.322945686465298, 0.326333228631019, 0.329018847645283, 0.33063632273342, 0.331521356272212, 0.331826540251105, 0.331734985057437, 0.329812325990407, 0.326668931007801, 0.323952793595648}"
"0","4.9999999999999998E-08","[42]{0.326668931007801, 0.323952793595648, 0.320626288225707, 0.31565178936974, 0.311196103277892, 0.305672273259916, 0.300148443241941, 0.294502539632407, 0.288795599227095, 0.27985370864551, 0.272224109173168, 0.265021767271277, 0.258246682939837, 0.25086123065061, 0.24411666471706, 0.236273436459492, 0.228521763395592, 0.222204455032493, 0.213933969204474, 0.207677697637153, 0.201146760488828, 0.194859970523618, 0.189671842882426, 0.185948598339923, 0.180882544290288, 0.176304784606882, 0.172276356085485, 0.169499181877553, 0.167515486014744, 0.166020084518165, 0.166325268497059, 0.166447342088617, 0.168156372370422, 0.169468663479664, 0.171055620169911, 0.174199015152516, 0.178288480469691, 0.1817065410333, 0.186192745523038, 0.191045170787447, 0.195989151245525, 0.199864987777475}"
"0","4.9999999999999998E-08","[42]{0.195989151245525, 0.199864987777475, 0.205297262601783, 0.209813985489409, 0.216283885841955, 0.222570675807165, 0.228338653008256, 0.232458636723321, 0.239355794646318, 0.243536815157161, 0.250556046671716, 0.256140913485471, 0.263495847376809, 0.270301450106138, 0.276832387254463, 0.283119177219673, 0.289833224755333, 0.297706971410791, 0.305763828453584, 0.312996688753364, 0.320504214634149, 0.328988329247394, 0.336373781536621, 0.344979969741423, 0.352456977224318, 0.359415171943094, 0.368051878545785, 0.37458281569411, 0.380686495271984, 0.38425714782504, 0.388499205131662, 0.390666011381808, 0.391917265695271, 0.391673118512157, 0.388438168335883, 0.38474544219127, 0.378611244215507, 0.369944019214926, 0.359171024759979, 0.346536408033781, 0.330666841131309, 0.313149280742811}"
